Id,WnvPresent
140,0.008532973425335618
141,0.008532973425335618
142,0.008532973425335618
143,0.008532973425335618
144,0.008532973425335618
145,0.01894662559766992
146,0.008509786950533591
147,0.015694601091866253
148,0.008509786950533591
149,0.008509786950533591
150,0.008509786950533591
151,0.008509786950533591
152,0.008509786950533591
153,0.027314848551449052
154,0.01232625192557488
155,0.0226596663032763
156,0.01232625192557488
157,0.01232625192557488
158,0.01232625192557488
159,0.01232625192557488
160,0.01232625192557488
161,0.008372275690089888
162,0.003564362963490845
163,0.00614062234731203
164,0.003564362963490845
165,0.003564362963490845
166,0.003564362963490845
167,0.003564362963490845
168,0.003564362963490845
169,0.01628070915772068
170,0.00462292862769444
171,0.019235083386843366
172,0.00462292862769444
173,0.00462292862769444
174,0.00462292862769444
175,0.00462292862769444
176,0.00462292862769444
177,0.017942496341196826
178,0.005100965467519805
179,0.018232557308035552
180,0.005100965467519805
181,0.005100965467519805
182,0.005100965467519805
183,0.005100965467519805
184,0.005100965467519805
185,0.019014975427932405
186,0.005410094659523009
187,0.022454196952645156
188,0.005410094659523009
189,0.005410094659523009
190,0.005410094659523009
191,0.005410094659523009
192,0.005410094659523009
193,0.0212610786102087
194,0.006059076450431614
195,0.017145148022777675
196,0.006059076450431614
197,0.006059076450431614
198,0.006059076450431614
199,0.006059076450431614
200,0.006059076450431614
201,0.01628070915772068
202,0.00462292862769444
203,0.015257806524062462
204,0.00462292862769444
205,0.00462292862769444
206,0.00462292862769444
207,0.00462292862769444
208,0.00462292862769444
209,0.02442829252009242
210,0.006545331127518504
211,0.030135355284854098
212,0.006545331127518504
213,0.006545331127518504
214,0.006545331127518504
215,0.006545331127518504
216,0.006545331127518504
217,0.016286544852681443
218,0.0046246053252934505
219,0.015263281256368657
220,0.0046246053252934505
221,0.0046246053252934505
222,0.0046246053252934505
223,0.0046246053252934505
224,0.0046246053252934505
225,0.0314335957792846
226,0.01073844327898217
227,0.02609299147592099
228,0.01073844327898217
229,0.01073844327898217
230,0.01073844327898217
231,0.01073844327898217
232,0.01073844327898217
233,0.045468956179788036
234,0.011295891669007074
235,0.0488872423048714
236,0.011295891669007074
237,0.011295891669007074
238,0.011295891669007074
239,0.011295891669007074
240,0.011295891669007074
241,0.015360032943090591
242,0.004358580469286481
243,0.015609008994779539
244,0.004358580469286481
245,0.004358580469286481
246,0.004358580469286481
247,0.004358580469286481
248,0.004358580469286481
249,0.029681877135304013
250,0.010127956122121863
251,0.03033019881596502
252,0.010127956122121863
253,0.010127956122121863
254,0.010127956122121863
255,0.010127956122121863
256,0.010127956122121863
257,0.024241988360075843
258,0.008241336507425895
259,0.02314363632461277
260,0.008241336507425895
261,0.008241336507425895
262,0.008241336507425895
263,0.008241336507425895
264,0.008241336507425895
265,0.01628070915772068
266,0.00462292862769444
267,0.019235083386843366
268,0.00462292862769444
269,0.00462292862769444
270,0.00462292862769444
271,0.00462292862769444
272,0.00462292862769444
273,0.0314335957792846
274,0.01073844327898217
275,0.03724670433614041
276,0.01073844327898217
277,0.01073844327898217
278,0.01073844327898217
279,0.01073844327898217
280,0.01073844327898217
281,0.024043101771767016
282,0.008172623277941507
283,0.03724670433614041
284,0.008172623277941507
285,0.008172623277941507
286,0.008172623277941507
287,0.008172623277941507
288,0.008172623277941507
289,0.014500566307772047
290,0.004112126391425993
291,0.022454196952645156
292,0.004112126391425993
293,0.004112126391425993
294,0.004112126391425993
295,0.004112126391425993
296,0.004112126391425993
297,0.026179636844255783
298,0.01180640882377573
299,0.01723284503360222
300,0.01180640882377573
301,0.01180640882377573
302,0.01180640882377573
303,0.01180640882377573
304,0.01180640882377573
305,0.016286544852681443
306,0.0046246053252934505
307,0.015263281256368657
308,0.0046246053252934505
309,0.0046246053252934505
310,0.0046246053252934505
311,0.0046246053252934505
312,0.0046246053252934505
313,0.040842532332176225
314,0.014042565146795255
315,0.03325443028012594
316,0.014042565146795255
317,0.014042565146795255
318,0.014042565146795255
319,0.014042565146795255
320,0.014042565146795255
321,0.02708844035977113
322,0.006108871610004711
323,0.02540403333981012
324,0.006108871610004711
325,0.006108871610004711
326,0.006108871610004711
327,0.006108871610004711
328,0.006108871610004711
329,0.038374883687831964
330,0.010390934126978548
331,0.04110644245645124
332,0.010390934126978548
333,0.010390934126978548
334,0.010390934126978548
335,0.010390934126978548
336,0.010390934126978548
337,0.0314335957792846
338,0.01073844327898217
339,0.03724670433614041
340,0.01073844327898217
341,0.01073844327898217
342,0.01073844327898217
343,0.01073844327898217
344,0.01073844327898217
345,0.01628070915772068
346,0.00462292862769444
347,0.019235083386843366
348,0.00462292862769444
349,0.00462292862769444
350,0.00462292862769444
351,0.00462292862769444
352,0.00462292862769444
353,0.029681877135304013
354,0.010127956122121863
355,0.03033019881596502
356,0.010127956122121863
357,0.010127956122121863
358,0.010127956122121863
359,0.010127956122121863
360,0.010127956122121863
361,0.029681877135304013
362,0.010127956122121863
363,0.03033019881596502
364,0.010127956122121863
365,0.010127956122121863
366,0.010127956122121863
367,0.010127956122121863
368,0.010127956122121863
369,0.022738771843664234
370,0.010234804037319016
371,0.015694601091866253
372,0.010234804037319016
373,0.010234804037319016
374,0.010234804037319016
375,0.010234804037319016
376,0.010234804037319016
377,0.021538079442486584
378,0.006139259730808423
379,0.018232557308035552
380,0.006139259730808423
381,0.006139259730808423
382,0.006139259730808423
383,0.006139259730808423
384,0.006139259730808423
385,0.022693587790335718
386,0.007706868186561461
387,0.03033019881596502
388,0.007706868186561461
389,0.007706868186561461
390,0.007706868186561461
391,0.007706868186561461
392,0.007706868186561461
393,0.016286544852681443
394,0.0046246053252934505
395,0.015263281256368657
396,0.0046246053252934505
397,0.0046246053252934505
398,0.0046246053252934505
399,0.0046246053252934505
400,0.0046246053252934505
401,0.026179636844255783
402,0.01180640882377573
403,0.01723284503360222
404,0.01180640882377573
405,0.01180640882377573
406,0.01180640882377573
407,0.01180640882377573
408,0.01180640882377573
409,0.0314335957792846
410,0.01073844327898217
411,0.029657748992125824
412,0.01073844327898217
413,0.01073844327898217
414,0.01073844327898217
415,0.01073844327898217
416,0.01073844327898217
417,0.0314335957792846
418,0.01073844327898217
419,0.029657748992125824
420,0.01073844327898217
421,0.01073844327898217
422,0.01073844327898217
423,0.01073844327898217
424,0.01073844327898217
425,0.016286544852681443
426,0.0046246053252934505
427,0.015263281256368657
428,0.0046246053252934505
429,0.0046246053252934505
430,0.0046246053252934505
431,0.0046246053252934505
432,0.0046246053252934505
433,0.016286544852681443
434,0.0046246053252934505
435,0.015263281256368657
436,0.0046246053252934505
437,0.0046246053252934505
438,0.0046246053252934505
439,0.0046246053252934505
440,0.0046246053252934505
441,0.03167337472963535
442,0.008532973425335618
443,0.03394475253909846
444,0.008532973425335618
445,0.008532973425335618
446,0.008532973425335618
447,0.008532973425335618
448,0.008532973425335618
449,0.016286544852681443
450,0.0046246053252934505
451,0.015263281256368657
452,0.0046246053252934505
453,0.0046246053252934505
454,0.0046246053252934505
455,0.0046246053252934505
456,0.0046246053252934505
457,0.01995190408534705
458,0.00447405263767624
459,0.024200344365188732
460,0.00447405263767624
461,0.00447405263767624
462,0.00447405263767624
463,0.00447405263767624
464,0.00447405263767624
465,0.0314335957792846
466,0.01073844327898217
467,0.03724670433614041
468,0.01073844327898217
469,0.01073844327898217
470,0.01073844327898217
471,0.01073844327898217
472,0.01073844327898217
473,0.013524110429331078
474,0.005085817447460637
475,0.00881087804334975
476,0.005085817447460637
477,0.005085817447460637
478,0.005085817447460637
479,0.005085817447460637
480,0.005085817447460637
481,0.01894662559766992
482,0.008509786950533591
483,0.015694601091866253
484,0.008509786950533591
485,0.008509786950533591
486,0.008509786950533591
487,0.008509786950533591
488,0.008509786950533591
489,0.008859993196306488
490,0.002842330268919318
491,0.014769899617769455
492,0.002842330268919318
493,0.002842330268919318
494,0.002842330268919318
495,0.002842330268919318
496,0.002842330268919318
497,0.01628070915772068
498,0.00462292862769444
499,0.015257806524062462
500,0.00462292862769444
501,0.00462292862769444
502,0.00462292862769444
503,0.00462292862769444
504,0.00462292862769444
505,0.04381674502347858
506,0.01509588101800766
507,0.03645140875973355
508,0.01509588101800766
509,0.01509588101800766
510,0.01509588101800766
511,0.01509588101800766
512,0.01509588101800766
513,0.009752600063719905
514,0.0036587919043962235
515,0.008018264973913012
516,0.0036587919043962235
517,0.0036587919043962235
518,0.0036587919043962235
519,0.0036587919043962235
520,0.0036587919043962235
521,0.0314335957792846
522,0.01073844327898217
523,0.029657748992125824
524,0.01073844327898217
525,0.01073844327898217
526,0.01073844327898217
527,0.01073844327898217
528,0.01073844327898217
529,0.029681877135304013
530,0.010127956122121863
531,0.03033019881596502
532,0.010127956122121863
533,0.010127956122121863
534,0.010127956122121863
535,0.010127956122121863
536,0.010127956122121863
537,0.015360032943090591
538,0.004358580469286481
539,0.015609008994779539
540,0.004358580469286481
541,0.004358580469286481
542,0.004358580469286481
543,0.004358580469286481
544,0.004358580469286481
545,0.0314335957792846
546,0.01073844327898217
547,0.029657748992125824
548,0.01073844327898217
549,0.01073844327898217
550,0.01073844327898217
551,0.01073844327898217
552,0.01073844327898217
553,0.05175310169331048
554,0.014157036303313148
555,0.0488872423048714
556,0.014157036303313148
557,0.014157036303313148
558,0.014157036303313148
559,0.014157036303313148
560,0.014157036303313148
561,0.015360032943090591
562,0.004358580469286481
563,0.015609008994779539
564,0.004358580469286481
565,0.004358580469286481
566,0.004358580469286481
567,0.004358580469286481
568,0.004358580469286481
569,0.0314335957792846
570,0.01073844327898217
571,0.029657748992125824
572,0.01073844327898217
573,0.01073844327898217
574,0.01073844327898217
575,0.01073844327898217
576,0.01073844327898217
577,0.016286544852681443
578,0.0046246053252934505
579,0.015263281256368657
580,0.0046246053252934505
581,0.0046246053252934505
582,0.0046246053252934505
583,0.0046246053252934505
584,0.0046246053252934505
585,0.01628070915772068
586,0.00462292862769444
587,0.015257806524062462
588,0.00462292862769444
589,0.00462292862769444
590,0.00462292862769444
591,0.00462292862769444
592,0.00462292862769444
593,0.0314335957792846
594,0.01073844327898217
595,0.029657748992125824
596,0.01073844327898217
597,0.01073844327898217
598,0.01073844327898217
599,0.01073844327898217
600,0.01073844327898217
601,0.0314335957792846
602,0.01073844327898217
603,0.029657748992125824
604,0.01073844327898217
605,0.01073844327898217
606,0.01073844327898217
607,0.01073844327898217
608,0.01073844327898217
609,0.0314335957792846
610,0.01073844327898217
611,0.029657748992125824
612,0.01073844327898217
613,0.01073844327898217
614,0.01073844327898217
615,0.01073844327898217
616,0.01073844327898217
617,0.030501859187899355
618,0.006897393433707781
619,0.024642046898337003
620,0.006897393433707781
621,0.006897393433707781
622,0.006897393433707781
623,0.006897393433707781
624,0.006897393433707781
625,0.038374883687831964
626,0.010390934126978548
627,0.04662410629876277
628,0.010390934126978548
629,0.010390934126978548
630,0.010390934126978548
631,0.010390934126978548
632,0.010390934126978548
633,0.030501859187899355
634,0.006897393433707781
635,0.024642046898337003
636,0.006897393433707781
637,0.006897393433707781
638,0.006897393433707781
639,0.006897393433707781
640,0.006897393433707781
641,0.03167337472963535
642,0.008532973425335618
643,0.038539748778165815
644,0.008532973425335618
645,0.008532973425335618
646,0.008532973425335618
647,0.008532973425335618
648,0.008532973425335618
649,0.03257696264014332
650,0.01163553683024915
651,0.021492159624831378
652,0.01163553683024915
653,0.01163553683024915
654,0.01163553683024915
655,0.01163553683024915
656,0.01163553683024915
657,0.05808895148603244
658,0.0159677104196557
659,0.047455181366544884
660,0.0159677104196557
661,0.0159677104196557
662,0.0159677104196557
663,0.0159677104196557
664,0.0159677104196557
665,0.021336948255696334
666,0.007239509272221906
667,0.022884592870984825
668,0.007239509272221906
669,0.007239509272221906
670,0.007239509272221906
671,0.007239509272221906
672,0.007239509272221906
673,0.016286544852681443
674,0.0046246053252934505
675,0.015263281256368657
676,0.0046246053252934505
677,0.0046246053252934505
678,0.0046246053252934505
679,0.0046246053252934505
680,0.0046246053252934505
681,0.024740832104496582
682,0.008413763156464825
683,0.02051325329606698
684,0.008413763156464825
685,0.008413763156464825
686,0.008413763156464825
687,0.008413763156464825
688,0.008413763156464825
689,0.05175310169331048
690,0.014157036303313148
691,0.043113862621027677
692,0.014157036303313148
693,0.014157036303313148
694,0.014157036303313148
695,0.014157036303313148
696,0.014157036303313148
697,0.03274096441932316
698,0.011195019381719528
699,0.027184470944887847
700,0.011195019381719528
701,0.011195019381719528
702,0.011195019381719528
703,0.011195019381719528
704,0.011195019381719528
705,0.01600095219696186
706,0.005683302195789531
707,0.013169050890073955
708,0.005683302195789531
709,0.005683302195789531
710,0.005683302195789531
711,0.005683302195789531
712,0.005683302195789531
713,0.01995190408534705
714,0.00447405263767624
715,0.021277164191415614
716,0.00447405263767624
717,0.00447405263767624
718,0.00447405263767624
719,0.00447405263767624
720,0.00447405263767624
721,0.016286544852681443
722,0.0046246053252934505
723,0.013404786979806906
724,0.0046246053252934505
725,0.0046246053252934505
726,0.0046246053252934505
727,0.0046246053252934505
728,0.0046246053252934505
729,0.0314335957792846
730,0.01073844327898217
731,0.02609299147592099
732,0.01073844327898217
733,0.01073844327898217
734,0.01073844327898217
735,0.01073844327898217
736,0.01073844327898217
737,0.019671582041196536
738,0.005599592405885785
739,0.016200736347207187
740,0.005599592405885785
741,0.005599592405885785
742,0.005599592405885785
743,0.005599592405885785
744,0.005599592405885785
745,0.040842532332176225
746,0.014042565146795255
747,0.03325443028012594
748,0.014042565146795255
749,0.014042565146795255
750,0.014042565146795255
751,0.014042565146795255
752,0.014042565146795255
753,0.030501859187899355
754,0.006897393433707781
755,0.024642046898337003
756,0.006897393433707781
757,0.006897393433707781
758,0.006897393433707781
759,0.006897393433707781
760,0.006897393433707781
761,0.016286544852681443
762,0.0046246053252934505
763,0.015263281256368657
764,0.0046246053252934505
765,0.0046246053252934505
766,0.0046246053252934505
767,0.0046246053252934505
768,0.0046246053252934505
769,0.03389116377961848
770,0.011597378953976124
771,0.03237013175342797
772,0.011597378953976124
773,0.011597378953976124
774,0.011597378953976124
775,0.011597378953976124
776,0.011597378953976124
777,0.029231371600121483
778,0.009971186222296041
779,0.027913428233471968
780,0.009971186222296041
781,0.009971186222296041
782,0.009971186222296041
783,0.009971186222296041
784,0.009971186222296041
785,0.029572130417490038
786,0.012605871209809756
787,0.028239270314602372
788,0.012605871209809756
789,0.012605871209809756
790,0.012605871209809756
791,0.012605871209809756
792,0.012605871209809756
793,0.023820271057016514
794,0.010119583065749463
795,0.0227405808184923
796,0.010119583065749463
797,0.010119583065749463
798,0.010119583065749463
799,0.010119583065749463
800,0.010119583065749463
801,0.023820271057016514
802,0.010119583065749463
803,0.0227405808184923
804,0.010119583065749463
805,0.010119583065749463
806,0.010119583065749463
807,0.010119583065749463
808,0.010119583065749463
809,0.038282934934454366
810,0.016403549318077852
811,0.031816847204380376
812,0.016403549318077852
813,0.016403549318077852
814,0.016403549318077852
815,0.016403549318077852
816,0.016403549318077852
817,0.05290750778401244
818,0.022868665593245945
819,0.03966173279675742
820,0.022868665593245945
821,0.022868665593245945
822,0.022868665593245945
823,0.022868665593245945
824,0.022868665593245945
825,0.029231371600121483
826,0.009971186222296041
827,0.027913428233471968
828,0.009971186222296041
829,0.009971186222296041
830,0.009971186222296041
831,0.009971186222296041
832,0.009971186222296041
833,0.03580528846323936
834,0.015319366318936553
835,0.029744738588413717
836,0.015319366318936553
837,0.015319366318936553
838,0.015319366318936553
839,0.015319366318936553
840,0.015319366318936553
841,0.01995190408534705
842,0.00447405263767624
843,0.024200344365188732
844,0.00447405263767624
845,0.00447405263767624
846,0.00447405263767624
847,0.00447405263767624
848,0.00447405263767624
849,0.01995190408534705
850,0.00447405263767624
851,0.024200344365188732
852,0.00447405263767624
853,0.00447405263767624
854,0.00447405263767624
855,0.00447405263767624
856,0.00447405263767624
857,0.029707962691110038
858,0.009248689315588636
859,0.03237013175342797
860,0.009248689315588636
861,0.009248689315588636
862,0.009248689315588636
863,0.009248689315588636
864,0.009248689315588636
865,0.030890732822583988
866,0.013178232284798587
867,0.025639919967834462
868,0.013178232284798587
869,0.013178232284798587
870,0.013178232284798587
871,0.013178232284798587
872,0.013178232284798587
873,0.06365138534128945
874,0.02769093348154601
875,0.04785170545053146
876,0.02769093348154601
877,0.02769093348154601
878,0.02769093348154601
879,0.02769093348154601
880,0.02769093348154601
881,0.021542774097193896
882,0.007310360661207813
883,0.026594084046987442
884,0.007310360661207813
885,0.007310360661207813
886,0.007310360661207813
887,0.007310360661207813
888,0.007310360661207813
889,0.02764203777414784
890,0.011769690001125885
891,0.026393803808223936
892,0.011769690001125885
893,0.011769690001125885
894,0.011769690001125885
895,0.011769690001125885
896,0.011769690001125885
897,0.0314335957792846
898,0.01073844327898217
899,0.03724670433614041
900,0.01073844327898217
901,0.01073844327898217
902,0.01073844327898217
903,0.01073844327898217
904,0.01073844327898217
905,0.030501859187899355
906,0.006897393433707781
907,0.024642046898337003
908,0.006897393433707781
909,0.006897393433707781
910,0.006897393433707781
911,0.006897393433707781
912,0.006897393433707781
913,0.024241988360075843
914,0.008241336507425895
915,0.026316348340796245
916,0.008241336507425895
917,0.008241336507425895
918,0.008241336507425895
919,0.008241336507425895
920,0.008241336507425895
921,0.0335764952040756
922,0.013094413717346947
923,0.031816847204380376
924,0.013094413717346947
925,0.013094413717346947
926,0.013094413717346947
927,0.013094413717346947
928,0.013094413717346947
929,0.03272601434292892
930,0.014813345328953328
931,0.0226596663032763
932,0.014813345328953328
933,0.014813345328953328
934,0.014813345328953328
935,0.014813345328953328
936,0.014813345328953328
937,0.02768423514828651
938,0.017710186097489623
939,0.019026779278617116
940,0.017710186097489623
941,0.017710186097489623
942,0.017710186097489623
943,0.017710186097489623
944,0.017710186097489623
945,0.025246425332715455
946,0.01308930284215898
947,0.020090382852788018
948,0.01308930284215898
949,0.01308930284215898
950,0.01308930284215898
951,0.01308930284215898
952,0.01308930284215898
953,0.05175310169331048
954,0.014157036303313148
955,0.0488872423048714
956,0.014157036303313148
957,0.014157036303313148
958,0.014157036303313148
959,0.014157036303313148
960,0.014157036303313148
961,0.0314335957792846
962,0.01073844327898217
963,0.029657748992125824
964,0.01073844327898217
965,0.01073844327898217
966,0.01073844327898217
967,0.01073844327898217
968,0.01073844327898217
969,0.05175310169331048
970,0.014157036303313148
971,0.043113862621027677
972,0.014157036303313148
973,0.014157036303313148
974,0.014157036303313148
975,0.014157036303313148
976,0.014157036303313148
977,0.023820271057016514
978,0.010119583065749463
979,0.0227405808184923
980,0.010119583065749463
981,0.010119583065749463
982,0.010119583065749463
983,0.010119583065749463
984,0.010119583065749463
985,0.029231371600121483
986,0.009971186222296041
987,0.027913428233471968
988,0.009971186222296041
989,0.009971186222296041
990,0.009971186222296041
991,0.009971186222296041
992,0.009971186222296041
993,0.0335764952040756
994,0.013094413717346947
995,0.031816847204380376
996,0.013094413717346947
997,0.013094413717346947
998,0.013094413717346947
999,0.013094413717346947
1000,0.013094413717346947
1001,0.04257057072306381
1002,0.014654026687267096
1003,0.043487794491979766
1004,0.014654026687267096
1005,0.014654026687267096
1006,0.014654026687267096
1007,0.014654026687267096
1008,0.014654026687267096
1009,0.015360032943090591
1010,0.004358580469286481
1011,0.015609008994779539
1012,0.004358580469286481
1013,0.004358580469286481
1014,0.004358580469286481
1015,0.004358580469286481
1016,0.004358580469286481
1017,0.015360032943090591
1018,0.004358580469286481
1019,0.015609008994779539
1020,0.004358580469286481
1021,0.004358580469286481
1022,0.004358580469286481
1023,0.004358580469286481
1024,0.004358580469286481
1025,0.040842532332176225
1026,0.014042565146795255
1027,0.04172414641364989
1028,0.014042565146795255
1029,0.014042565146795255
1030,0.014042565146795255
1031,0.014042565146795255
1032,0.014042565146795255
1033,0.011403211006236088
1034,0.004282496523530411
1035,0.009378122559906653
1036,0.004282496523530411
1037,0.004282496523530411
1038,0.004282496523530411
1039,0.004282496523530411
1040,0.004282496523530411
1041,0.06050065530773775
1042,0.01666158281021339
1043,0.049448575643662354
1044,0.01666158281021339
1045,0.01666158281021339
1046,0.01666158281021339
1047,0.01666158281021339
1048,0.01666158281021339
1049,0.01641617374232557
1050,0.005551475160979423
1051,0.020290335422616677
1052,0.005551475160979423
1053,0.005551475160979423
1054,0.005551475160979423
1055,0.005551475160979423
1056,0.005551475160979423
1057,0.01628070915772068
1058,0.00462292862769444
1059,0.019235083386843366
1060,0.00462292862769444
1061,0.00462292862769444
1062,0.00462292862769444
1063,0.00462292862769444
1064,0.00462292862769444
1065,0.022633970341749247
1066,0.006056404787162186
1067,0.02793383741588648
1068,0.006056404787162186
1069,0.006056404787162186
1070,0.006056404787162186
1071,0.006056404787162186
1072,0.006056404787162186
1073,0.02442829252009242
1074,0.006545331127518504
1075,0.030135355284854098
1076,0.006545331127518504
1077,0.006545331127518504
1078,0.006545331127518504
1079,0.006545331127518504
1080,0.006545331127518504
1081,0.021253498981174384
1082,0.006056882835478423
1083,0.017139010038494027
1084,0.006056882835478423
1085,0.006056882835478423
1086,0.006056882835478423
1087,0.006056882835478423
1088,0.006056882835478423
1089,0.0314335957792846
1090,0.01073844327898217
1091,0.03724670433614041
1092,0.01073844327898217
1093,0.01073844327898217
1094,0.01073844327898217
1095,0.01073844327898217
1096,0.01073844327898217
1097,0.05808895148603244
1098,0.0159677104196557
1099,0.047455181366544884
1100,0.0159677104196557
1101,0.0159677104196557
1102,0.0159677104196557
1103,0.0159677104196557
1104,0.0159677104196557
1105,0.0314335957792846
1106,0.01073844327898217
1107,0.03724670433614041
1108,0.01073844327898217
1109,0.01073844327898217
1110,0.01073844327898217
1111,0.01073844327898217
1112,0.01073844327898217
1113,0.01628070915772068
1114,0.00462292862769444
1115,0.015257806524062462
1116,0.00462292862769444
1117,0.00462292862769444
1118,0.00462292862769444
1119,0.00462292862769444
1120,0.00462292862769444
1121,0.01894662559766992
1122,0.008509786950533591
1123,0.015694601091866253
1124,0.008509786950533591
1125,0.008509786950533591
1126,0.008509786950533591
1127,0.008509786950533591
1128,0.008509786950533591
1129,0.009752600063719905
1130,0.0036587919043962235
1131,0.008018264973913012
1132,0.0036587919043962235
1133,0.0036587919043962235
1134,0.0036587919043962235
1135,0.0036587919043962235
1136,0.0036587919043962235
1137,0.007441139504367469
1138,0.0027875571326670496
1139,0.005424160308845294
1140,0.0027875571326670496
1141,0.0027875571326670496
1142,0.0027875571326670496
1143,0.0027875571326670496
1144,0.0027875571326670496
1145,0.029681877135304013
1146,0.010127956122121863
1147,0.03033019881596502
1148,0.010127956122121863
1149,0.010127956122121863
1150,0.010127956122121863
1151,0.010127956122121863
1152,0.010127956122121863
1153,0.038374883687831964
1154,0.010390934126978548
1155,0.04110644245645124
1156,0.010390934126978548
1157,0.010390934126978548
1158,0.010390934126978548
1159,0.010390934126978548
1160,0.010390934126978548
1161,0.022693587790335718
1162,0.007706868186561461
1163,0.03033019881596502
1164,0.007706868186561461
1165,0.007706868186561461
1166,0.007706868186561461
1167,0.007706868186561461
1168,0.007706868186561461
1169,0.038374883687831964
1170,0.010390934126978548
1171,0.04662410629876277
1172,0.010390934126978548
1173,0.010390934126978548
1174,0.010390934126978548
1175,0.010390934126978548
1176,0.010390934126978548
1177,0.038374883687831964
1178,0.010390934126978548
1179,0.04662410629876277
1180,0.010390934126978548
1181,0.010390934126978548
1182,0.010390934126978548
1183,0.010390934126978548
1184,0.010390934126978548
1185,0.030501859187899355
1186,0.006897393433707781
1187,0.024642046898337003
1188,0.006897393433707781
1189,0.006897393433707781
1190,0.006897393433707781
1191,0.006897393433707781
1192,0.006897393433707781
1193,0.01995190408534705
1194,0.00447405263767624
1195,0.024200344365188732
1196,0.00447405263767624
1197,0.00447405263767624
1198,0.00447405263767624
1199,0.00447405263767624
1200,0.00447405263767624
1201,0.0314335957792846
1202,0.01073844327898217
1203,0.03280061504697872
1204,0.01073844327898217
1205,0.01073844327898217
1206,0.01073844327898217
1207,0.01073844327898217
1208,0.01073844327898217
1209,0.006120402114199631
1210,0.003791903904761416
1211,0.0028904361296425846
1212,0.003791903904761416
1213,0.003791903904761416
1214,0.003791903904761416
1215,0.003791903904761416
1216,0.003791903904761416
1217,0.008597273193129069
1218,0.004017887253617131
1219,0.006616066473785729
1220,0.004017887253617131
1221,0.004017887253617131
1222,0.004017887253617131
1223,0.004017887253617131
1224,0.004017887253617131
1225,0.00915284048383895
1226,0.006759318408905761
1227,0.004543499282047234
1228,0.006759318408905761
1229,0.006759318408905761
1230,0.006759318408905761
1231,0.006759318408905761
1232,0.006759318408905761
1233,0.01322296435754083
1234,0.00737511247111463
1235,0.004851208981764557
1236,0.00737511247111463
1237,0.00737511247111463
1238,0.00737511247111463
1239,0.00737511247111463
1240,0.00737511247111463
1241,0.01322296435754083
